ID,생산년도,모델출시년도,브랜드,차량모델명,판매도시,판매구역,주행거리,배기량,압축천연가스(CNG),경유,가솔린,하이브리드,액화석유가스(LPG),가격
TRAIN_21122,2010,2003,nissan,micra,RYB,SLA,125670,1240,0,0,1,0,0,15.34
TRAIN_21123,2013,2012,honda,cr-v,SZL,LUU,129500,1997,0,0,0,0,1,97.37
TRAIN_21124,2009,2008,volkswagen,golf,CZL,POM,211000,1595,0,0,1,0,0,29.12
TRAIN_21125,2018,2016,peugeot,3008,LTW,WIE,96000,1499,0,1,0,0,0,122.07
TRAIN_21126,2014,2007,audi,a4,PAC,WIE,225000,1984,0,0,1,0,0,71.37
TRAIN_21127,2018,2012,renault,clio,PEP,POM,24800,898,0,0,1,0,0,62.4
TRAIN_21128,2015,2009,volkswagen,polo,RKR,POM,61100,1422,0,1,0,0,0,44.07
TRAIN_21129,2014,2009,opel,astra,UOT,MAZ,133843,1364,0,0,1,0,0,42.77
TRAIN_21130,2017,2014,ford,mondeo,GDA,POM,47305,1498,0,0,1,0,0,107.77
TRAIN_21131,2009,2008,audi,q5,XBN,OPO,143000,1968,0,1,0,0,0,76.18
TRAIN_21132,2014,2003,mercedes-benz,vito,OPO,OPO,342000,2143,0,1,0,0,0,41.6
TRAIN_21133,2021,2017,audi,q5,ZHF,ZAC,1,1968,0,1,0,0,0,139.46
TRAIN_21134,2011,2009,opel,astra,RUD,MAL,219000,1686,0,1,0,0,0,27.95
TRAIN_21135,2013,2007,audi,a5,TYR,LUU,177000,1968,0,1,0,0,0,97.37
TRAIN_21136,2008,2005,mazda,5,QFU,LUB,207458,1998,0,1,0,0,0,16.51
TRAIN_21137,2010,2005,bmw,seria-3,UFK,SWI,254000,1995,0,1,0,0,0,48.75
TRAIN_21138,2007,2007,toyota,corolla,JKR,LUB,211105,1598,0,0,1,0,0,23.27
TRAIN_21139,2017,2013,nissan,qashqai,LOD,LOD,54696,1197,0,0,1,0,0,88.4
TRAIN_21140,2018,2013,skoda,octavia,WAR,MAZ,72150,999,0,0,1,0,0,82.55
TRAIN_21141,2006,2006,honda,civic,PUL,LUB,219000,1798,0,0,1,0,0,29.77
TRAIN_21142,2010,2009,opel,astra,SMA,MAZ,167000,1600,0,0,1,0,0,38.87
TRAIN_21143,2021,2021,skoda,fabia,FIR,SLA,1,999,0,0,1,0,0,96.46
TRAIN_21144,2007,2002,mazda,6,ELB,WAR,321745,1998,0,1,0,0,0,14.23
TRAIN_21145,2021,2017,honda,civic,WAR,MAZ,7,988,0,0,1,0,0,140.27
TRAIN_21146,2017,2014,mercedes-benz,c-klasa,RZE,POD,146000,1991,0,0,1,0,0,146.77
TRAIN_21147,2000,1998,bmw,seria-3,WAR,MAZ,173000,1796,0,0,1,0,0,19.89
TRAIN_21148,2013,2008,skoda,superb,ZAB,SLA,260000,1968,0,1,0,0,0,50.57
TRAIN_21149,2007,2006,opel,corsa,HQF,SLA,89000,1229,0,0,1,0,0,18.07
TRAIN_21150,2021,2017,nissan,micra,WRO,DOL,1,999,0,0,1,0,0,83.98
TRAIN_21151,2014,2008,opel,insignia,ZAW,SLA,149000,1956,0,1,0,0,0,62.27
TRAIN_21152,2010,2006,toyota,rav4,ZHF,ZAC,138035,1987,0,0,1,0,0,59.8
TRAIN_21153,2018,2012,ford,kuga,WAG,WIE,121000,1999,0,0,1,0,0,111.67
TRAIN_21154,2019,2014,hyundai,i20,MYS,SLA,53000,1248,0,0,1,0,0,66.56
TRAIN_21155,2017,2012,seat,leon,GDY,POM,146003,1968,0,1,0,0,0,97.37
TRAIN_21156,2011,2008,citroen,berlingo,MON,SWI,222000,1560,0,1,0,0,0,32.37
TRAIN_21157,2008,2003,volkswagen,golf,BYD,KUJ,294000,1896,0,1,0,0,0,14.95
TRAIN_21158,2004,2003,ford,c-max,SZA,WIE,240000,1798,0,0,1,0,0,12.35
TRAIN_21159,2014,2013,citroen,c4-picasso,LUB,LUB,225200,1997,0,1,0,0,0,51.35
TRAIN_21160,2006,2004,audi,a4,PTB,LUU,250000,2967,0,1,0,0,0,34.97
TRAIN_21161,2011,2009,opel,astra,CHE,WIE,166000,1686,0,1,0,0,0,33.8
TRAIN_21162,2016,2015,hyundai,tucson,KAL,WIE,42583,1591,0,0,1,0,0,116.87
TRAIN_21163,2012,2008,seat,ibiza,BUS,SWI,105000,1390,0,0,1,0,0,37.05
TRAIN_21164,2006,2005,volkswagen,passat,ELB,WAR,280000,1896,0,1,0,0,0,20.15
TRAIN_21165,2010,2008,ford,ka,SOS,SLA,128008,1242,0,0,1,0,0,17.94
TRAIN_21166,2019,2017,hyundai,i30,KAT,SLA,50815,1368,0,0,1,0,0,80.47
TRAIN_21167,2011,2011,audi,a6,LUB,LUB,195000,2967,0,1,0,0,0,83.2
TRAIN_21168,2014,2013,citroen,c4-picasso,BIA,POL,149000,1598,0,0,1,0,0,54.47
TRAIN_21169,2016,2015,volkswagen,caddy,LOD,LOD,175000,1968,0,1,0,0,0,84.37
TRAIN_21170,2011,2008,opel,insignia,UOT,MAZ,177000,1998,0,0,1,0,0,42.77
TRAIN_21171,2007,2006,ford,galaxy,PLO,MAZ,218322,1997,0,1,0,0,0,33.67
TRAIN_21172,2010,2008,honda,accord,SLE,WIE,167766,2354,0,0,1,0,0,63.18
TRAIN_21173,2013,2008,ford,fiesta,YTH,POM,211000,1560,0,1,0,0,0,33.42
TRAIN_21174,2010,2004,bmw,seria-1,BYD,KUJ,221941,1995,0,0,1,0,0,24.7
TRAIN_21175,2019,2017,hyundai,i30,IFA,KUJ,74812,1368,0,0,1,0,0,94.77
TRAIN_21176,2005,1998,volvo,s80,RAD,MAZ,227000,2435,0,0,1,0,0,27.17
TRAIN_21177,2003,2000,audi,a4,CIE,MAZ,169000,1984,0,0,1,0,0,18.2
TRAIN_21178,2019,2018,volvo,s60,YRY,MAZ,35000,1969,0,0,1,0,0,155.87
TRAIN_21179,2017,2011,audi,a6,GNI,WIE,130000,1968,0,1,0,0,0,51.87
TRAIN_21180,2004,2000,mercedes-benz,c-klasa,LGO,SLA,237000,1796,0,0,1,0,0,24.05
TRAIN_21181,2012,2012,audi,a3,RGS,DOL,263000,1598,0,1,0,0,0,48.1
TRAIN_21182,2015,2012,toyota,auris,ELB,WAR,39270,1598,0,0,1,0,0,71.5
TRAIN_21183,2006,1998,opel,astra,VIO,MAZ,174000,1598,0,0,1,0,0,16.64
TRAIN_21184,2009,2008,honda,jazz,SLU,POM,178300,1339,0,0,1,0,0,26.0
TRAIN_21185,2014,2013,hyundai,i10,HUM,POD,91000,998,0,0,1,0,0,30.55
TRAIN_21186,2008,2004,ford,focus,BEL,LOD,229000,1596,0,0,1,0,0,17.29
TRAIN_21187,2005,2004,audi,a6,WRZ,WIE,207000,2393,0,0,1,0,0,28.99
TRAIN_21188,2016,2016,audi,a5,EOB,LOD,211150,1968,0,1,0,0,0,144.95
TRAIN_21189,2009,2008,ford,fiesta,LJW,SLA,164700,1242,0,0,1,0,0,24.57
TRAIN_21190,2010,2009,opel,astra,POR,SLA,125000,1364,0,0,1,0,0,33.15
TRAIN_21191,2007,2004,volkswagen,caddy,SZA,WIE,298941,1896,0,1,0,0,0,14.04
TRAIN_21192,2016,2011,opel,combo,DWI,SWI,256000,1598,0,1,0,0,0,45.37
TRAIN_21193,2007,2002,ford,fiesta,EIX,SLA,159000,1596,0,0,1,0,0,14.04
TRAIN_21194,2008,2007,mercedes-benz,c-klasa,MIL,POD,325462,2987,0,1,0,0,0,39.0
TRAIN_21195,2010,2007,skoda,fabia,ZYW,OPO,167000,1198,0,0,1,0,0,25.22
TRAIN_21196,2011,2009,opel,astra,SMU,DOL,105000,1598,0,0,1,0,0,41.59
TRAIN_21197,2013,2010,ford,focus,LUB,LUB,142717,1596,0,0,1,0,0,47.97
TRAIN_21198,2017,2008,ford,fiesta,RJU,LOD,88000,1242,0,0,1,0,0,37.05
TRAIN_21199,2006,2004,mercedes-benz,a-klasa,BCZ,DOL,184586,1796,0,1,0,0,0,16.9
TRAIN_21200,2011,2009,opel,astra,RAD,MAZ,154000,1598,0,0,1,0,0,42.77
TRAIN_21201,2016,2012,volkswagen,golf,BNS,POM,83111,1400,0,0,1,0,0,83.07
TRAIN_21202,2010,2008,opel,insignia,VAT,DOL,203470,1796,0,0,1,0,0,29.25
TRAIN_21203,2007,2005,bmw,seria-3,CZE,SLA,351000,1995,0,1,0,0,0,19.5
TRAIN_21204,2012,2010,kia,sportage,TAB,WIE,165000,1685,0,1,0,0,0,57.85
TRAIN_21205,2016,2012,ford,kuga,WAR,MAZ,93486,1499,0,1,0,0,0,92.17
TRAIN_21206,2016,2012,ford,kuga,NER,WAR,156000,1997,0,1,0,0,0,83.07
TRAIN_21207,2004,2000,audi,a4,RAM,WIE,266401,1781,0,0,1,0,0,19.37
TRAIN_21208,2014,2008,ford,fiesta,POZ,WIE,194000,1498,0,1,0,0,0,28.21
TRAIN_21209,2002,2000,volkswagen,passat,KAT,SLA,408692,2496,0,1,0,0,0,10.27
TRAIN_21210,2020,2013,nissan,qashqai,WAR,MAZ,14350,1332,0,0,1,0,0,120.77
TRAIN_21211,2005,2004,volkswagen,caddy,SLA,ZAC,229000,1968,0,1,0,0,0,20.14
TRAIN_21212,2004,1998,ford,focus,ZHF,ZAC,199000,1753,0,1,0,0,0,3.9
TRAIN_21213,2020,2016,renault,megane,KAT,SLA,54921,1461,0,1,0,0,0,103.87
TRAIN_21214,2005,2000,toyota,rav4,RAD,MAZ,160000,1998,0,0,1,0,0,41.21
TRAIN_21215,2005,2005,mazda,5,LUK,LUB,218263,1798,0,0,1,0,0,16.77
TRAIN_21216,2010,2009,bmw,seria-5,RZU,MAL,288150,1995,0,1,0,0,0,62.14
TRAIN_21217,2005,2010,volkswagen,touareg,SIE,MAZ,235000,2967,0,1,0,0,0,93.6
TRAIN_21218,2005,1995,volkswagen,sharan,JQD,WIE,207000,2792,0,0,1,0,0,19.5
TRAIN_21219,2009,2005,volkswagen,jetta,WAR,MAZ,81200,2480,0,0,1,0,0,23.92
TRAIN_21220,2001,1995,opel,vectra,NIE,MAZ,255000,1796,0,0,1,0,0,3.31
TRAIN_21221,2002,1998,audi,tt,KRA,MAL,192001,1781,0,0,1,0,0,29.77
TRAIN_21222,2010,2009,peugeot,3008,LOD,LOD,205500,1598,0,0,1,0,0,37.57
TRAIN_21223,2000,1998,bmw,seria-3,ZHF,ZAC,289000,2979,0,0,0,0,1,23.4
TRAIN_21224,2015,2014,ford,mondeo,ZUP,WIE,109670,1499,0,0,1,0,0,82.81
TRAIN_21225,2009,2008,volkswagen,golf,GOR,MAZ,186000,1390,0,0,1,0,0,29.64
TRAIN_21226,2010,2003,audi,a3,UOT,MAZ,280000,1968,0,1,0,0,0,54.47
TRAIN_21227,2008,2004,opel,astra,TRZ,MAL,191000,1364,0,0,1,0,0,18.07
TRAIN_21228,2007,2007,mazda,2,ZAW,SLA,187000,1498,0,0,1,0,0,21.97
TRAIN_21229,2013,2008,volvo,xc-60,KEP,WIE,92755,2400,0,1,0,0,0,110.5
TRAIN_21230,2008,2005,bmw,seria-3,QUB,POM,316000,1995,0,1,0,0,0,29.64
TRAIN_21231,2017,2016,kia,sportage,PKS,WIE,193000,1700,0,1,0,0,0,89.57
TRAIN_21232,2008,2003,mazda,3,GDA,POM,232476,1598,0,0,1,0,0,16.9
TRAIN_21233,2015,2010,volkswagen,sharan,WAR,MAZ,98224,1968,0,1,0,0,0,97.37
TRAIN_21234,2003,2000,mercedes-benz,c-klasa,WTN,ZAC,246000,1796,0,0,1,0,0,10.27
TRAIN_21235,2022,2017,hyundai,i30,GDA,POM,4,1498,0,0,1,0,0,101.92
TRAIN_21236,2005,2003,bmw,seria-5,LUB,LUB,240000,2500,0,0,1,0,0,31.07
TRAIN_21237,2014,2008,opel,insignia,POR,SLA,220000,1364,0,0,0,0,1,54.89
TRAIN_21238,2005,2003,renault,espace,LOC,MAZ,212000,1998,0,0,1,0,0,16.77
TRAIN_21239,2014,2012,bmw,seria-3,FAS,POL,88450,2993,0,1,0,0,0,155.35
TRAIN_21240,2012,2009,bmw,x1,LOD,LOD,146628,1995,0,1,0,0,0,71.5
TRAIN_21241,2015,2012,bmw,seria-3,WAR,MAZ,85000,1997,0,0,1,0,0,81.25
TRAIN_21242,2016,2012,mazda,6,ZHF,ZAC,260000,1998,0,0,1,0,0,84.5
TRAIN_21243,2008,2007,nissan,qashqai,BCZ,DOL,228031,1461,0,1,0,0,0,24.7
TRAIN_21244,2012,2008,ford,kuga,MIE,POD,202000,1997,0,1,0,0,0,52.0
TRAIN_21245,2007,2002,honda,accord,PYH,MAZ,189000,1998,0,0,1,0,0,33.15
TRAIN_21246,2010,2010,opel,meriva,KUD,SLA,212000,1686,0,1,0,0,0,20.54
TRAIN_21247,2002,2000,volkswagen,passat,MOO,MAZ,228020,1984,0,0,1,0,0,10.14
TRAIN_21248,2011,2007,ford,mondeo,YTC,MAL,168000,1997,0,1,0,0,0,38.87
TRAIN_21249,2009,2007,ford,mondeo,TYC,SLA,175740,1753,0,1,0,0,0,25.35
TRAIN_21250,2019,2018,ford,focus,WAR,MAZ,33000,999,0,0,1,0,0,97.37
TRAIN_21251,2014,2013,citroen,c4-picasso,GQF,WAR,153787,1560,0,1,0,0,0,47.45
TRAIN_21252,2006,1999,skoda,fabia,ZAM,LUB,196800,1390,0,0,1,0,0,13.0
TRAIN_21253,2010,2007,hyundai,i30,OLS,WAR,94000,1396,0,0,1,0,0,32.37
TRAIN_21254,2018,2012,ford,kuga,MOG,KUJ,168000,1997,0,1,0,0,0,109.2
TRAIN_21255,2011,2010,kia,sportage,HFE,MAZ,217000,1998,0,1,0,0,0,57.07
TRAIN_21256,2007,2007,ford,mondeo,ZHF,ZAC,167000,1997,0,1,0,0,0,18.07
TRAIN_21257,2008,2006,bmw,x5,ZYK,KUJ,206000,2993,0,1,0,0,0,68.77
TRAIN_21258,2018,2013,mazda,3,ZAB,SLA,29864,1998,0,0,1,0,0,98.8
TRAIN_21259,2008,2005,toyota,yaris,URR,MAZ,145000,1299,0,0,1,0,0,25.87
TRAIN_21260,2008,2008,renault,megane,DAB,SLA,97651,1598,0,0,1,0,0,33.67
TRAIN_21261,2011,2009,volkswagen,polo,ZAB,SLA,95430,1198,0,0,1,0,0,27.3
TRAIN_21262,2009,2008,bmw,x6,WPT,LOD,230000,2993,0,1,0,0,0,97.5
TRAIN_21263,2018,2012,bmw,seria-3,TYC,SLA,6800,2000,0,0,1,0,0,123.37
TRAIN_21264,2013,2012,renault,clio,RZE,POD,200000,1461,0,1,0,0,0,16.87
TRAIN_21265,2013,2012,bmw,seria-3,POR,SLA,215911,1995,0,1,0,0,0,71.37
TRAIN_21266,2001,1996,bmw,seria-5,GUB,LUU,272000,2494,0,0,1,0,0,16.77
TRAIN_21267,2017,2011,toyota,yaris,GOC,SLA,73000,1497,0,0,0,1,0,80.47
TRAIN_21268,2012,2006,opel,corsa,LEB,POM,165500,1398,0,0,1,0,0,28.47
TRAIN_21269,2021,2017,seat,ibiza,KAT,SLA,7,999,0,0,1,0,0,103.87
TRAIN_21270,2009,2008,opel,insignia,RZE,POD,140000,1956,0,1,0,0,0,38.35
TRAIN_21271,2006,2004,audi,a6,VWI,POM,249788,1984,0,0,1,0,0,18.07
TRAIN_21272,2015,2009,toyota,avensis,PIA,MAZ,81921,1598,0,1,0,0,0,71.5
TRAIN_21273,2016,2014,nissan,x-trail,KRA,MAL,174530,1618,0,0,1,0,0,89.57
TRAIN_21274,2004,1999,bmw,x5,ZAW,SLA,356500,2993,0,1,0,0,0,55.77
TRAIN_21275,2015,2014,ford,mondeo,DAB,SLA,182000,1997,0,1,0,0,0,72.28
TRAIN_21276,2014,2012,hyundai,i30,IFA,KUJ,94000,1396,0,0,0,0,1,49.27
TRAIN_21277,2006,2003,bmw,seria-5,RZE,POD,329000,2993,0,1,0,0,0,32.37
TRAIN_21278,2009,2008,renault,megane,RAD,MAZ,158000,1998,0,0,1,0,0,31.07
TRAIN_21279,2019,2018,toyota,rav4,WAR,MAZ,55000,2500,0,0,1,0,0,115.7
TRAIN_21280,2022,2016,fiat,tipo,TYR,LUU,5,999,0,0,1,0,0,85.15
TRAIN_21281,2010,2009,mazda,3,TYC,SLA,126438,1598,0,0,1,0,0,29.77
TRAIN_21282,2011,2009,peugeot,5008,LAG,SWI,163852,1598,0,0,1,0,0,28.47
TRAIN_21283,2014,2010,ford,focus,WAR,MAZ,155555,998,0,0,1,0,0,36.27
TRAIN_21284,2017,2014,ford,mondeo,RYT,LUB,135000,1999,0,0,0,1,0,68.9
TRAIN_21285,2013,2010,volkswagen,passat,SXJ,MAZ,214000,1968,0,1,0,0,0,55.64
TRAIN_21286,2003,2000,volkswagen,passat,NAS,MAZ,350000,1896,0,1,0,0,0,6.5
TRAIN_21287,2011,2003,audi,a3,ELB,WAR,148900,1798,0,0,1,0,0,50.57
TRAIN_21288,2005,2000,opel,corsa,EPP,WIE,111920,1229,0,0,1,0,0,9.04
TRAIN_21289,2015,2013,citroen,c4-picasso,PIA,MAZ,98366,1560,0,1,0,0,0,66.3
TRAIN_21290,2004,1998,renault,clio,SAN,SWI,148000,1149,0,0,1,0,0,10.66
TRAIN_21291,2011,2007,nissan,qashqai,PIA,MAZ,187946,1995,0,1,0,0,0,55.9
TRAIN_21292,2012,2007,ford,mondeo,LOD,LOD,123000,1560,0,1,0,0,0,30.55
TRAIN_21293,2012,2007,nissan,qashqai,IFA,KUJ,158000,1997,0,0,1,0,0,49.27
TRAIN_21294,2005,2005,bmw,seria-3,URD,POM,320000,1995,0,0,1,0,0,27.95
TRAIN_21295,2012,2008,seat,ibiza,BUS,SWI,174000,1390,0,0,1,0,0,37.31
TRAIN_21296,2011,2008,citroen,c5,EZQ,MAZ,240000,1560,0,1,0,0,0,24.31
TRAIN_21297,1999,1997,volkswagen,golf,TAR,SLA,190321,1390,0,0,1,0,0,1.3
TRAIN_21298,2012,2006,honda,cr-v,FKA,SWI,108774,1997,0,0,1,0,0,72.54
TRAIN_21299,2008,2006,citroen,c4-picasso,WLS,DOL,179000,1598,0,0,1,0,0,20.15
TRAIN_21300,2011,2009,opel,astra,PKO,MAZ,140000,1364,0,0,1,0,0,32.37
TRAIN_21301,2014,2006,volvo,s80,WAR,MAZ,85245,2953,0,0,1,0,0,97.37
TRAIN_21302,2021,2011,toyota,yaris,WRO,DOL,20,998,0,0,1,0,0,72.8
TRAIN_21303,2018,2015,volkswagen,touran,VMW,WIE,192076,1600,0,1,0,0,0,88.27
TRAIN_21304,2018,2011,toyota,yaris,WBD,MAZ,33109,998,0,0,1,0,0,58.5
TRAIN_21305,2014,2008,ford,fiesta,RNG,POD,310000,1498,0,1,0,0,0,22.1
TRAIN_21306,2005,2002,ford,fiesta,YTH,POM,147987,1299,0,0,1,0,0,10.27
TRAIN_21307,2007,2003,volkswagen,touran,FGF,DOL,299000,1896,0,1,0,0,0,19.11
TRAIN_21308,2006,2005,opel,zafira,MAR,WIE,197000,1796,0,0,1,0,0,20.41
TRAIN_21309,2010,2007,nissan,qashqai,RAD,MAZ,207000,1997,0,0,1,0,0,50.57
TRAIN_21310,2010,2008,citroen,berlingo,OCF,MAL,218200,1560,0,1,0,0,0,12.87
TRAIN_21311,2006,1999,bmw,x5,UOT,MAZ,250000,2993,0,1,0,0,0,51.87
TRAIN_21312,2011,2010,nissan,juke,IKT,SLA,142500,1598,0,0,1,0,0,46.54
TRAIN_21313,2013,2011,honda,civic,WAR,MAZ,143200,1798,0,0,1,0,0,62.27
TRAIN_21314,2013,2011,audi,a6,LUB,LUB,145700,2967,0,1,0,0,0,89.7
TRAIN_21315,2017,2012,bmw,seria-3,HRT,LUU,135000,1995,0,1,0,0,0,116.87
TRAIN_21316,2021,2019,opel,corsa,GIZ,WAR,5,1199,0,0,1,0,0,81.77
TRAIN_21317,2010,2008,seat,ibiza,KIF,SLA,104000,1390,0,0,1,0,0,21.97
TRAIN_21318,2012,2008,renault,megane,TYC,SLA,85500,1197,0,0,1,0,0,36.27
TRAIN_21319,2017,2014,skoda,fabia,WAR,MAZ,148220,1197,0,0,1,0,0,51.74
TRAIN_21320,2009,2007,skoda,fabia,LBM,ZAC,165000,1198,0,0,1,0,0,16.77
TRAIN_21321,2009,2007,ford,mondeo,KRA,MAL,287000,1997,0,1,0,0,0,20.8
TRAIN_21322,2015,2014,skoda,fabia,WOD,MAL,117249,1422,0,1,0,0,0,46.67
TRAIN_21323,2017,2010,ford,focus,WIE,MAL,143616,1498,0,1,0,0,0,58.37
TRAIN_21324,2007,2004,opel,astra,BED,SLA,153000,1796,0,0,1,0,0,23.27
TRAIN_21325,2011,2010,ford,focus,SEP,KUJ,191632,1597,0,1,0,0,0,31.07
TRAIN_21326,2015,2012,honda,cr-v,ZOR,SLA,47507,1597,0,1,0,0,0,106.6
TRAIN_21327,2004,2003,audi,a3,JPY,POM,220000,1595,0,0,1,0,0,19.37
TRAIN_21328,2011,2010,nissan,micra,JAR,WIE,150000,1200,0,0,1,0,0,21.97
TRAIN_21329,2010,2007,audi,a4,MRA,WAR,248524,2967,0,1,0,0,0,45.37
TRAIN_21330,2018,2015,volkswagen,touran,KXH,POM,177000,1598,0,1,0,0,0,93.47
TRAIN_21331,2017,2008,peugeot,partner,SYC,DOL,180000,1560,0,1,0,0,0,44.46
TRAIN_21332,2011,2007,hyundai,i30,TCF,MAZ,121000,1396,0,0,1,0,0,28.47
TRAIN_21333,2010,2009,volkswagen,polo,ALE,LOD,113125,1390,0,0,1,0,0,28.6
TRAIN_21334,2008,2008,citroen,c5,SWI,DOL,250000,1997,0,1,0,0,0,22.75
TRAIN_21335,2014,2008,skoda,superb,NOW,POM,240000,1968,0,1,0,0,0,72.75
TRAIN_21336,2005,2004,audi,a4,SMA,MAZ,218200,1781,0,0,1,0,0,24.57
TRAIN_21337,2016,2015,audi,a4,BIE,SLA,114000,1968,0,1,0,0,0,156.0
TRAIN_21338,2009,2007,audi,a4,LES,WIE,333000,1968,0,1,0,0,0,32.89
TRAIN_21339,2014,2012,ford,kuga,SYP,KUJ,215000,1997,0,1,0,0,0,67.6
TRAIN_21340,2018,2012,bmw,seria-3,KAT,SLA,199990,1995,0,1,0,0,0,116.61
TRAIN_21341,2010,2006,opel,corsa,IKT,SLA,90000,1229,0,0,1,0,0,23.27
TRAIN_21342,2021,2017,volvo,xc-60,GHC,LUB,11780,1969,0,0,1,0,0,155.4
TRAIN_21343,2003,1998,bmw,seria-3,OZI,OPO,302000,1796,0,0,0,0,1,5.53
TRAIN_21344,2007,2002,honda,jazz,MRA,WAR,185000,1246,0,0,1,0,0,14.17
TRAIN_21345,2019,2014,toyota,aygo,LOD,LOD,44000,998,0,0,0,0,1,46.54
TRAIN_21346,2021,2013,nissan,qashqai,FIR,SLA,5,1332,0,0,1,0,0,127.4
TRAIN_21347,2008,2007,mercedes-benz,c-klasa,TYC,SLA,339400,2148,0,1,0,0,0,32.37
TRAIN_21348,2009,2004,kia,sportage,WRO,DOL,182500,1975,0,0,0,0,1,45.37
TRAIN_21349,2018,2013,skoda,octavia,ZLO,WIE,143314,1968,0,1,0,0,0,111.8
TRAIN_21350,2017,2017,peugeot,5008,TYC,SLA,178426,1997,0,1,0,0,0,111.67
TRAIN_21351,2017,2010,ford,c-max,RAW,WIE,92000,1997,0,1,0,0,0,70.85
TRAIN_21352,2011,2007,ford,mondeo,BUS,SWI,194612,1997,0,1,0,0,0,37.57
TRAIN_21353,2008,2006,bmw,x5,FCD,MAL,248300,2993,0,1,0,0,0,68.25
TRAIN_21354,2006,2002,mazda,6,GLI,SLA,187786,1798,0,0,1,0,0,11.57
TRAIN_21355,2004,2001,skoda,superb,KRA,MAL,272000,1984,0,0,0,0,1,18.85
TRAIN_21356,2009,2004,ford,focus,LOD,LOD,165000,1596,0,0,1,0,0,19.37
TRAIN_21357,2017,2012,ford,kuga,JAR,WIE,131387,1499,0,0,1,0,0,87.75
TRAIN_21358,2005,2005,mercedes-benz,m-klasa,LEU,MAL,255000,2987,0,1,0,0,0,52.0
TRAIN_21359,2015,2010,bmw,x3,QJD,LOD,229000,1995,0,1,0,0,0,109.07
TRAIN_21360,2006,2003,volkswagen,golf,SMA,MAZ,189000,1400,0,0,1,0,0,18.07
TRAIN_21361,2007,2007,nissan,qashqai,VNV,WIE,240000,1461,0,1,0,0,0,31.07
TRAIN_21362,2008,2002,ford,fiesta,ZAB,LUU,96000,1299,0,0,1,0,0,14.3
TRAIN_21363,2007,2005,renault,clio,KRA,MAL,150000,1149,0,0,1,0,0,16.25
TRAIN_21364,2010,2000,fiat,doblo,TYR,LUU,228855,1598,0,1,0,0,0,33.2
TRAIN_21365,2018,2012,ford,kuga,GDY,POM,94628,1497,0,0,1,0,0,114.27
TRAIN_21366,2010,2005,renault,clio,MUO,SLA,109900,1149,0,0,1,0,0,23.11
TRAIN_21367,2018,2010,ford,focus,KOM,MAZ,163000,1498,0,1,0,0,0,55.77
TRAIN_21368,2018,2012,toyota,corolla,MUO,SLA,250000,1598,0,0,0,0,1,61.75
TRAIN_21369,2021,2014,skoda,fabia,GDY,POM,5,999,0,0,1,0,0,76.83
TRAIN_21370,2011,2003,audi,a3,RUD,MAL,216000,1598,0,1,0,0,0,40.3
TRAIN_21371,2014,2012,audi,a3,ILO,LUU,95000,1798,0,0,1,0,0,83.85
TRAIN_21372,2015,2012,volvo,v40,MRA,WAR,239600,1984,0,1,0,0,0,54.47
TRAIN_21373,2018,2015,renault,espace,ZLO,WIE,133526,1598,0,1,0,0,0,106.08
TRAIN_21374,2016,2009,bmw,seria-5,SOC,MAZ,195000,2993,0,1,0,0,0,141.7
TRAIN_21375,2006,2004,bmw,seria-1,SGA,POD,170000,1596,0,0,1,0,0,20.67
TRAIN_21376,2011,2010,ford,c-max,NGC,LUB,188100,1560,0,1,0,0,0,37.57
TRAIN_21377,2018,2013,nissan,qashqai,NAT,MAZ,29607,1461,0,1,0,0,0,116.87
TRAIN_21378,2018,2012,toyota,auris,OZA,MAZ,186148,1798,0,0,0,1,0,85.02
TRAIN_21379,2011,2009,peugeot,3008,HOX,OPO,204968,1997,0,1,0,0,0,42.77
TRAIN_21380,2009,2005,mazda,5,KNU,SLA,199421,1798,0,0,1,0,0,23.66
TRAIN_21381,2012,2010,volkswagen,passat,TOR,KUJ,194130,1968,0,1,0,0,0,58.37
TRAIN_21382,2010,2007,nissan,qashqai,BYT,SLA,169000,1598,0,0,1,0,0,43.81
TRAIN_21383,2016,2012,toyota,auris,BCZ,DOL,65651,1598,0,0,1,0,0,97.37
TRAIN_21384,2004,2000,toyota,rav4,KAT,SLA,157407,1998,0,0,0,0,1,27.3
TRAIN_21385,2011,2010,audi,a8,BJV,WIE,215000,2967,0,1,0,0,0,124.15
TRAIN_21386,2017,2010,nissan,juke,KAT,SLA,53961,1197,0,0,1,0,0,81.25
TRAIN_21387,2018,2017,bmw,seria-5,ZLO,WIE,186876,1995,0,1,0,0,0,148.85
TRAIN_21388,2017,2017,opel,insignia,KAT,SLA,154200,1956,0,1,0,0,0,80.47
TRAIN_21389,2005,2003,audi,a3,ZHF,ZAC,184000,1984,0,0,1,0,0,23.4
TRAIN_21390,2007,2006,mercedes-benz,gl-klasa,KAR,LUU,720000,2987,0,1,0,0,0,55.9
TRAIN_21391,2015,2012,toyota,rav4,SMA,MAZ,249259,2231,0,1,0,0,0,77.74
TRAIN_21392,2011,2006,ford,galaxy,WBN,WIE,234498,1997,0,1,0,0,0,39.0
TRAIN_21393,2004,2004,opel,astra,ZUR,MAZ,203000,1598,0,0,1,0,0,12.87
TRAIN_21394,2007,2006,honda,civic,LUB,LUB,199436,1339,0,0,1,0,0,24.05
